"row_names","ZMYND8","TPCN1","HEG1","HACE1","LDLR","MOCS1","KIR2DS2","ACADM","PIK3IP1","PBRM1","TBC1D15","DBNDD1","ZFP64","GALNT12","UBALD1","ARHGAP9","LSS","LOC100133227","LOC100131066","LOC100130899","N4BP3","LINC01531","LOC100507281","CREB3L2","ERMP1","NEK1","PIAS3","BICDL2","GPM6A","ZBTB8A","ABCC5","BMPR2","ZXDC","RAMP1","HEMK1","NMRK1","RPL5","PSME2","SCD5","KMT2A","RGS16","CD38","SHOX2","FAM189B","PPM1M","PADI2","TROAP","IFI6","DDX46","USP18","CST7","DHRS1","LITAF","CDK2AP2","POF1B","HPGDS","NTN5","SH2D1B","SORD","RBMY2FP","TRGV7","BTRC","MLC1","FITM2","RPS10P7","CENPC","FBXL2","ALDH6A1","MTMR1","SPEM1","TRGV5","XK","RBM45","NPL","ADHFE1","LDHD","SMAD6","ANAPC4","MRAP","PRF1","AUTS2","COA6","ASPH","KLHL10","NECAB1","MGC4771","TPSD1","CRYBB2","CSF2RB","TRBV19","HIST1H3G","ING1","CCL23","IL18R1","WASHC1","PCDHB2","YIPF7","MGARP","MAP3K8","ABCD2","BANF1","IFT74","AGMO","LIN54","OAS3","RB1CC1","ZMYND11","HK2","IL2RG","NAGA","KRT2","PMS1","AGTR2","ZNF818P","CDY2B","PRY2","CDY1B","ZSCAN2","AGPAT4","HERC4","CTSL3P","ACR","ACTN2","CDK8","CREBL2","ACAA1","ARNT","AUH","CAT","CCR3","ATF2","FCER1A","GNAL","INSM1","ITGA5","MTAP","ODF2","OVGP1","SERPINB2","PHB","POU2F1","PPP1CB","PTPN9","ATXN2","SELPLG","TGIF1","UNG","ZNF133","ADAM12","HIST1H3H","CD83","CD163","SEMA4F","CDH1","EPRS","FOXA3","NAIP","STK17A","SPTLC2","MTOR","PLA2G7","CCS","GRK3","HCLS1","DMXL1","SMO","AKAP9","RNF41","MPHOSPH6","SMAD7","GZMA","PPP2R5D","FBLN5","TBL3","RELB","PDIA5","TKTL1","PITPNC1","IKBKE","SLC25A13","CADM1","CLDN15","UBE3C","PIEZO1","RNF144A","SNX19","KIAA0141","NCAPD2","POLA1","TCP11L1","PPP3CB","CAPN3","ZNF767P","PCDHGA6","OMA1","APOL1","RNF135","ZDHHC16","HNRNPA3P1","ABCG1","SKIL","KIR2DL4","LOC401957","EEF1B2P5","LOC439962","LOC643654","LOC644193","RPL37AP8","LOC644590","LOC645529","FAM90A22P","PHKA1P1","RPS28P4","LOC646543"
"ASTHMA.GSM999943","8.9794","10.2499","10.3669","6.8606","8.648","9.2415","11.1143","8.1164","13.3254","9.6946","7.3168","7.6349","8.0394","9.5313","9.0699","13.5044","8.2682","7.4556","6.3395","7.0943","6.2993","7.5565","7.1439","9.6831","9.171","5.9666","9.5762","6.5979","7.6815","6.1944","6.4188","9.1671","9.3522","7.7459","9.8846","8.1635","14.2342","12.4468","6.5972","14.4728","7.5055","10.5365","7.7678","8.9781","11.7035","9.6465","7.8993","9.6886","9.1171","9.5206","10.8842","11.3497","13.6167","10.2109","6.3522","6.8071","6.1979","10.1821","7.9765","6.2434","6.282","10.0549","6.597","6.6594","13.4904","9.7534","8.6618","9.2229","12.0276","6.1154","10.9069","6.8436","6.074","8.9482","9.4704","7.3031","5.8484","7.4084","8.9415","11.957","10.033","6.9498","11.2632","8.9928","6.192","7.7086","7.6573","10.9378","11.9891","10.8689","14.3644","11.6967","7.4941","8.4985","9.1349","7.1496","7.6225","6.2244","9.8548","6.7044","12.3342","10.553","6.012","9.0772","10.6323","11.286","11.3568","8.8755","13.1409","10.4713","7.3969","6.3044","5.9186","8.1517","11.1964","7.638","10.4626","9.3599","10.3426","7.2732","8.2351","6.4156","6.9766","9.4401","9.1782","9.6316","8.9748","7.2359","11.1769","9.3356","11.3308","8.1444","8.2265","7.3158","11.9535","7.4086","7.5645","5.7785","8.748","9.7178","11.7331","10.4894","7.5545","9.2211","11.4887","12.1374","7.3448","8.7897","8.2957","13.2133","11.8791","11.0797","8.9322","7.5829","8.5868","5.7419","6.4862","11.6042","8.0489","11.4","8.4501","8.333","10.0732","12.047","6.2535","6.3126","10.4129","12.4725","9.1821","11.4646","11.2715","9.0597","9.3267","10.3734","14.1341","6.5124","8.0594","6.3356","8.0219","8.8303","6.5292","8.0538","8.0226","12.275","8.0413","7.4357","8.8888","10.5904","6.9714","10.4502","10.3779","8.873","10.1512","6.8046","7.0934","9.9045","9.2719","8.3351","10.6681","12.5824","10.2408","11.7897","11.7382","13.1507","7.7012","6.1473","9.8019","14.3982","9.4174","8.7062","9.518","11.2861","14.1004","5.9739"
"ASTHMA.GSM999944","11.0049","9.9702","10.9743","5.4108","10.7863","7.8923","11.4404","8.2332","12.8943","9.3642","11.4474","5.966","7.8927","8.9429","8.1026","13.1075","6.9337","6.6746","5.641","6.9754","8.3024","7.5798","10.3394","9.1915","9.3011","5.563","7.323","6.0818","7.5739","7.9285","10.3086","7.9041","8.2757","6.0669","9.5066","7.9992","14.0434","12.955","6.6658","15.1856","10.1909","10.2734","7.0496","8.8234","11.8582","9.2365","7.2678","10.9828","8.5931","9.5898","11.0319","11.3602","14.0933","10.5473","7.137","6.3632","5.7269","9.9145","7.6352","5.2563","5.6927","9.5136","5.9896","6.5127","13.7107","8.723","7.5264","8.462","11.5948","5.9015","10.1829","6.7241","5.9517","9.1726","8.3627","7.057","5.7294","6.9308","7.0513","12.4272","8.6976","6.0285","10.4479","8.2561","5.9518","7.5716","7.5105","10.8627","12.8916","10.916","13.9442","11.1393","6.6867","8.5957","9.5434","6.0922","6.7192","6.4812","11.7482","7.0988","12.1363","6.4365","5.4983","9.6053","12.0621","11.3149","11.221","11.5002","13.9473","11.3016","7.6394","6.1538","5.7838","7.774","5.9805","5.7465","5.5635","8.5075","9.5876","6.4037","7.1843","8.1277","6.1471","9.4386","8.9865","9.5632","8.6497","6.8654","11.4236","10.3062","11.317","7.893","7.5359","5.8911","12.7822","6.8161","7.8586","7.3805","9.4583","10.4259","11.3152","11.2058","10.4104","9.5552","11.5417","11.9735","8.6764","8.3951","7.9932","13.1086","11.9114","11.5227","8.2875","6.1987","7.8657","5.7013","6.2211","11.4439","6.8762","11.0807","7.4408","9.7243","10.3023","13.752","5.8449","6.1011","10.0136","12.4014","8.567","13.1422","11.2822","9.6069","8.6839","10.4297","13.9959","6.5276","10.4724","6.4132","8.364","7.8285","6.2806","7.8886","7.562","12.2089","8.2812","7.0972","9.2063","10.936","7.2005","10.1023","10.3328","9.7436","9.97","5.8549","8.3398","9.4619","9.3328","8.4534","10.8345","12.8145","10.4581","11.1945","12.5723","12.7374","9.056","6.042","8.7712","14.4443","9.6658","7.187","8.7976","11.3484","14.0974","6.8574"
"ASTHMA.GSM999945","12.328","10.3657","10.6851","5.6752","9.9566","7.5973","11.7586","10.3324","12.4322","10.2291","9.3888","6.6692","9.0099","8.9833","7.7339","13.3953","7.5438","6.1076","5.7227","6.4918","6.8659","7.677","8.8112","8.7816","10.1215","5.7474","7.0571","6.2131","9.4318","7.341","11.4536","9.3295","8.0893","6.4513","10.3771","8.4432","13.7562","13.5311","6.7474","15.0278","9.7011","10.8565","6.1593","9.7242","12.5367","10.6149","7.082","9.6603","9.8958","9.8913","11.0143","11.7764","13.3567","11.7819","6.4258","6.8098","5.813","10.6753","8.5785","6.1533","5.9892","9.9039","6.3935","6.7609","13.5944","7.7288","7.4691","9.7818","10.881","5.8241","10.4846","6.6157","6.0486","9.5257","8.4792","6.4655","5.6267","7.0625","6.0907","13.5764","8.5042","5.9466","10.0473","9.0173","5.7781","7.4424","6.9514","8.8292","12.0121","11.7296","13.4617","10.9902","7.1666","8.4051","8.0505","6.1388","7.0184","6.9013","10.4285","8.7517","13.2444","6.6072","5.5622","9.0209","11.7188","9.5541","12.4206","8.2827","14.9183","11.9045","7.9244","5.7816","5.4734","7.8169","11.1163","8.1652","9.8424","8.7222","10.1206","8.0729","6.5607","7.4017","6.1855","9.8746","10.7485","10.092","9.5991","7.1411","12.4213","11.2148","10.317","8.9179","7.2253","5.9492","11.6328","7.2616","8.613","7.6038","7.2308","11.296","10.4867","10.0939","11.9197","10.4405","13.1602","10.9396","10.2819","9.1899","8.4812","12.9639","11.4147","12.5195","8.5234","6.0485","9.8995","5.4758","7.1973","9.548","7.9052","11.5438","6.8308","10.2266","11.2153","14.1801","6.4182","5.9701","9.4675","12.2515","9.7657","10.3764","12.9683","9.6036","8.5808","11.0333","11.9829","8.0622","8.4123","7.2834","9.2426","8.5028","6.2872","8.1766","9.028","13.0243","8.5704","7.4299","9.8442","11.6737","7.1132","10.8036","11.372","10.062","10.1015","6.3104","9.2555","10.7262","9.4104","9.9958","11.5024","11.4707","8.1509","11.4934","11.7833","13.0581","8.3205","6.0645","8.7619","14.343","10.2673","6.5218","8.8058","9.4518","13.7616","6.9364"
"ASTHMA.GSM999947","11.7792","10.3511","12.1546","5.7365","11.9806","7.0898","11.537","10.8948","11.3032","10.2228","9.8046","6.4101","8.9267","8.4498","7.8919","13.8852","8.1527","6.5754","5.7573","5.9447","6.9089","6.5337","8.9662","9.4046","10.5693","5.7385","8.4375","5.8425","8.3666","6.5275","10.297","10.727","8.1754","5.8657","10.5651","9.184","12.9745","14.742","7.3284","14.4362","8.6435","12.7694","6.9503","9.3302","12.4861","10.8271","6.9151","14.2303","9.5438","13.8347","11.8956","12.0584","13.3414","12.586","6.0037","6.3754","5.8435","11.9274","8.9528","5.327","7.45","10.5236","9.06","7.2725","12.2789","8.0405","6.7915","9.1737","10.7315","5.8853","10.6639","7.5256","6.5049","11.0559","8.9594","6.6965","5.4723","8.7727","6.1714","15.1013","9.5127","6.5277","9.4129","7.9552","5.5159","6.6895","6.5762","10.2652","12.6249","10.2505","12.8076","11.2612","5.8529","9.3896","9.355","5.8903","6.8625","6.39","11.2984","7.9378","13.5899","5.8084","5.3952","8.7955","15.3226","10.0579","11.7901","10.6225","14.986","12.7316","7.3641","6.1734","5.4891","8.3377","6.2296","5.6814","5.4206","7.509","10.0481","9.5861","7.7113","7.7463","6.0271","9.5248","11.3721","10.6607","10.1339","9.2935","12.0658","9.6958","11.0808","7.2734","9.123","5.8839","12.2322","7.637","8.9489","7.0375","7.248","11.1478","11.1944","10.7463","11.873","10.6953","13.55","10.3809","10.5118","9.4845","7.9781","12.3061","10.0687","14.149","9.7105","5.9552","9.9187","5.5393","9.3961","10.2044","10.3462","11.821","10.2962","10.1222","11.968","14.326","8.0414","5.6688","10.4044","12.2261","10.3054","10.7239","13.7816","9.8037","8.0942","11.344","12.3278","8.8664","10.7142","8.1953","9.2403","9.1644","6.4766","9.1711","10.2191","13.3405","8.4148","8.3956","10.2062","11.2044","8.2419","10.1899","11.6237","10.6438","10.2395","6.2583","10.7639","12.2247","10.0878","10.5826","11.6613","10.3448","9.3996","11.5128","11.5575","11.7563","8.1926","6.1612","8.188","13.7837","10.3436","6.64","7.2068","10.5631","13.0919","7.5425"
"ASTHMA.GSM999948","12.4417","9.3869","11.062","5.5216","10.2994","7.4849","11.2056","9.0071","12.8089","10.0512","11.5299","6.1932","8.3505","8.8881","8.1517","13.0381","7.2489","6.35","5.7571","6.5403","7.4447","8.0498","10.6079","9.3369","9.1373","5.6039","6.5427","6.0604","7.0506","9.2737","10.2067","7.5853","7.7758","6.2769","9.8103","8.0112","13.8912","13.2753","8.0708","15.1442","10.3728","11.5553","6.2643","8.4892","12.5103","10.8117","7.1044","11.091","9.2336","10.5783","11.8825","11.1883","13.5354","10.6256","6.0309","6.4895","5.6863","10.0857","8.7119","7.1311","5.924","9.0074","6.0528","5.9398","13.579","8.5417","7.1235","8.8855","10.5192","5.8772","10.2238","6.088","6.3049","9.4094","8.1375","6.6926","5.9027","6.8321","6.2392","12.7147","7.9507","6.1819","10.679","8.3549","5.854","7.685","6.4931","11.4085","10.9041","10.686","13.4269","11.9906","7.4496","7.9207","9.0703","6.2939","7.3109","6.7924","11.8225","8.1646","12.6611","6.4088","5.3428","9.3015","11.4992","10.2239","11.3991","11.6838","13.8856","11.4188","8.0667","5.5822","5.4356","7.5154","10.828","8.6695","9.6952","8.2953","9.3602","6.7268","7.5664","8.104","6.5031","8.9436","9.0022","9.7485","8.9613","6.4299","10.9808","8.5958","11.3355","7.0306","6.4426","5.8694","11.4909","7.1474","9.0789","8.086","10.1848","11.1459","11.2909","10.9021","10.0662","10.0856","11.7567","12.0249","9.4409","9.6549","7.5595","12.7446","11.9737","11.5296","8.9315","6.3726","7.8281","5.5831","6.9753","11.3291","6.8134","10.871","7.0191","9.7893","11.3998","13.224","5.8388","6.527","9.8346","11.5955","8.7092","12.4748","12.4046","9.4125","9.2128","11.0047","13.6076","8.1403","8.5231","6.4379","8.1991","8.0675","5.9726","7.9926","7.6893","12.0953","8.4042","7.2087","8.9077","11.2567","7.2244","10.043","10.5632","10.6771","9.96","5.8028","8.7753","10.1263","9.0276","8.8255","11.1088","11.451","9.4108","11.6705","12.758","12.728","8.7324","5.9075","8.3483","14.4721","10.4925","6.9502","9.9105","10.0608","14.0899","6.4483"
"ASTHMA.GSM999949","12.0037","10.9234","10.1473","5.9926","10.217","7.1724","11.4074","10.6941","12.7956","9.958","9.8286","9.6249","9.0549","8.6139","7.6728","13.7331","7.8459","6.3982","5.5109","5.8471","6.7391","6.2835","8.9688","8.8988","11.2424","5.6542","7.7278","5.8698","7.9154","6.313","11.4381","9.3674","7.9686","5.9731","10.6167","8.9548","14.2868","13.3431","6.4245","14.7019","8.9729","11.0543","6.2791","9.9338","12.777","10.6008","7.3379","10.0213","9.7864","9.0299","10.8526","11.7253","13.3367","12.3322","7.4755","8.1987","5.783","11.432","8.6108","6.5028","5.8981","10.4074","6.9451","7.0757","13.0112","8.4256","6.4681","10.0097","10.5906","5.9445","9.4305","7.5495","6.151","9.5253","8.6538","6.8194","5.5748","7.9786","6.1705","13.9198","8.4481","6.1503","10.8814","6.6813","6.0755","7.0931","6.511","10.2813","12.3199","11.3887","13.4486","11.5793","6.3195","8.6827","9.3286","6.4939","6.1821","6.1958","10.2264","8.5212","13.2377","5.8354","5.5412","8.9863","11.8262","9.874","12.4235","9.825","15.0494","12.2593","7.9474","6.0464","5.5872","7.8368","11.3614","8.1771","10.3039","7.9868","9.4389","8.6572","7.1495","8.1975","5.9637","9.7069","11.0601","10.6776","9.6151","8.2348","12.656","11.9237","10.7418","8.5524","8.3172","6.423","12.3596","6.7883","9.315","7.7437","8.3412","11.394","11.4384","11.1458","12.1395","10.5388","13.3476","10.5014","11.0251","9.3183","7.2474","12.8209","10.0643","12.9035","9.1846","6.1473","9.6896","5.5773","7.462","9.9622","9.4412","11.6816","8.8517","9.7889","11.2926","14.1492","7.0208","5.7329","9.9227","12.1696","10.1075","10.4556","12.7464","10.3862","8.444","11.4251","12.0615","8.7897","8.8698","8.8561","9.5153","8.5215","6.7365","9.3323","11.3709","13.2891","9.3182","8.2963","10.1251","11.7977","7.9424","10.0785","11.4251","10.1328","10.3903","6.0558","10.5481","10.1084","9.3182","10.4886","11.2682","11.65","8.2881","11.207","11.7518","12.8346","8.7555","5.987","8.1556","14.514","10.623","7.0971","8.0214","10.3918","13.6543","7.1895"
"ASTHMA.GSM999950","12.605","11.3037","10.8427","6.2904","10.5725","7.8185","10.6942","10.4881","12.921","10.0163","10.1138","7.9046","9.2292","9.1972","8.7265","13.9361","8.1182","6.7429","5.8298","5.7925","7.6008","6.0142","9.5444","8.8486","11.171","5.8673","9.0178","5.8651","8.9563","6.198","11.6341","9.2895","8.6863","6.2137","11.2356","8.7816","14.2424","13.3083","8.0759","14.7006","8.491","11.2994","6.4628","9.8114","13.0115","11.0733","7.2516","10.6386","10.0082","9.7456","11.5606","12.2101","13.6417","12.1932","6.8942","7.0649","6.3935","11.6038","8.6484","5.246","6.4202","10.4929","7.6824","8.2634","13.0709","8.4322","6.5944","9.958","11.0139","5.9784","9.4403","7.3164","6.8815","10.0542","9.6392","7.216","5.5699","9.276","6.6613","14.139","8.9025","6.3928","9.5883","7.2318","5.7182","7.4877","6.3657","10.4939","11.6542","11.1037","13.3809","11.3906","5.8905","9.3879","9.8462","6.4288","6.4527","6.3185","10.9152","9.1149","13.2639","6.0518","5.4124","9.171","12.147","9.9317","12.2638","9.2856","15.0864","11.8072","8.1913","6.2879","5.562","8.5705","6.3254","5.6271","5.4629","8.1381","9.78","9.2228","6.953","7.7356","5.8865","9.9938","10.871","10.7416","9.7407","9.0153","12.4672","10.3786","10.7011","7.4896","8.0756","6.0194","12.1866","8.3506","9.9295","8.2532","7.4297","11.6216","11.56","11.047","11.8611","10.7761","13.357","11.7223","10.9973","9.8509","8.4621","12.9628","11.2614","12.6097","10.0835","6.1948","9.6347","5.6521","8.3912","10.3907","8.7642","12.1094","8.1445","10.2405","11.0552","14.2805","7.7646","5.7361","10.4998","12.0331","10.1184","11.1611","12.9406","10.3637","8.9341","11.5551","12.2009","9.0921","10.0937","8.9103","9.7933","9.016","6.8247","9.8916","10.3149","13.6911","9.4023","8.0677","11.0379","11.9839","8.9732","10.3332","11.2474","10.6149","10.5114","6.5251","10.3568","10.3099","9.112","10.4912","11.5977","11.7697","9.0573","10.9047","11.8963","12.463","8.5524","6.057","8.4025","14.3042","10.886","7.0012","7.7756","11.1151","13.433","8.7292"
"ASTHMA.GSM999951","12.1683","10.5683","10.9552","5.8654","10.5825","7.7152","10.9191","10.5111","12.3681","10.1686","10.1177","7.5571","9.3822","8.6181","8.5769","13.9796","7.7723","6.2289","5.8831","5.6443","7.1942","6.0105","9.6203","9.2933","11.042","5.7149","8.7178","6.1601","6.6731","6.3109","11.6066","9.3709","8.647","5.9846","10.9056","8.9364","13.9253","13.446","7.2294","14.6024","8.7819","11.1477","6.165","9.4155","12.9026","10.9267","7.5074","10.2664","9.5704","9.2396","11.4917","12.1483","13.8548","12.4767","6.7928","6.5142","6.3547","11.5546","8.8583","5.3271","7.3832","10.5155","7.6721","8.223","12.7783","8.0161","6.8279","9.7411","11.1772","6.0822","10.078","6.8358","6.7194","10.3186","10.0482","7.4248","5.5963","8.9536","6.3668","14.0545","8.93","6.2905","10.1412","7.5395","5.7495","6.9045","6.779","10.0737","11.974","11.3631","13.2052","10.7651","5.8223","9.3336","10.0952","5.9063","6.5107","6.3326","10.3154","9.3796","12.8668","5.8568","5.428","9.2708","12.3804","9.7459","12.1872","9.3442","15.0589","12.4729","7.0516","6.2355","5.4283","8.1393","6.4995","5.5667","5.3819","7.3354","9.8179","9.0675","6.761","7.8473","5.9848","10.147","10.8364","10.5491","9.859","8.3479","12.5723","10.3264","10.9063","7.563","8.4204","6.4471","12.8589","8.133","9.2332","8.348","7.7767","11.313","11.9108","11.0577","12.0062","11.0123","13.7212","11.1776","11.301","9.6863","8.2589","12.5376","9.6439","12.9572","10.0827","6.5474","9.3931","5.6616","9.4948","10.38","9.2102","12.09","8.9221","9.9522","11.5735","14.5368","7.9138","5.8275","10.3836","12.142","9.8008","10.5655","12.9905","10.278","8.3904","11.2417","12.3336","8.5335","11.1191","8.9146","10.0411","8.8419","6.4401","9.6606","10.4495","13.846","9.2123","8.9722","10.6461","11.7695","8.2954","10.4303","11.3934","10.8363","10.6569","6.3582","10.4842","10.5402","10.1849","10.4095","11.3846","11.5927","9.0831","11.0316","11.7006","12.3","9.0264","6.0975","8.3255","14.2145","10.5179","7.1313","7.6136","11.0142","13.238","9.001"
"ASTHMA.GSM999952","11.9742","9.1777","9.6719","5.5794","9.8202","7.843","11.609","7.9946","12.7186","9.8049","11.5374","6.1052","8.8567","8.4418","8.7433","13.4012","7.449","7.0026","5.7624","6.2971","6.9989","7.5571","10.6615","8.5952","9.4702","5.4816","8.4737","6.1395","8.0986","7.4204","9.7565","7.4183","7.8262","6.081","8.6575","7.9157","13.9508","12.0261","6.463","15.1407","8.7554","10.4818","6.2227","8.5316","11.232","9.1309","7.369","9.5759","8.6452","9.4977","10.3996","11.394","13.9407","9.9829","6.3588","6.064","5.8602","9.3116","7.6037","7.3369","6.065","9.8901","6.0689","6.2581","13.3483","9.005","8.4535","8.0427","12.4003","6.0561","10.6144","6.1258","6.6754","9.0122","8.5068","6.9489","5.7267","7.2453","6.3505","11.8442","8.9504","5.9781","10.9481","8.7821","5.8827","7.5147","7.1484","9.6389","11.6325","10.5779","12.8598","10.7926","6.2776","8.8615","9.1464","6.208","7.535","6.3935","11.7629","7.053","11.7111","6.7751","5.4593","9.4842","10.5532","11.6365","11.1818","10.9093","13.6307","11.0848","7.3312","5.7045","5.5212","7.1416","11.3785","7.6519","10.339","8.6698","9.9889","6.4864","7.3793","7.6792","6.2904","8.6499","8.735","9.0502","8.6547","6.0303","11.0201","9.4684","11.1874","6.9658","7.346","6.5254","12.3711","6.7971","7.3574","8.0612","8.1611","10.3979","12.4042","11.1986","10.0974","10.2195","11.1039","11.365","8.5953","8.3846","7.5657","12.5158","11.9965","11.22","8.1687","6.8191","7.5197","5.7083","6.753","10.9327","7.3888","11.0978","6.7121","8.7792","10.8115","13.4685","5.9409","5.7314","10.2789","12.1595","8.1598","11.4851","11.714","8.7192","8.2792","10.4301","13.442","6.1814","8.1163","6.4851","7.4563","8.0397","6.3223","7.0382","7.3207","12.2443","7.0339","7.5862","8.861","10.0529","5.9621","10.8996","9.8982","10.6065","10.2241","5.9314","8.4686","9.633","9.1758","9.1017","10.6795","12.708","9.5876","11.3955","12.231","12.9413","9.3718","5.9675","8.5065","14.6207","9.8574","6.8306","8.5033","12.1072","13.8792","6.4995"
"ASTHMA.GSM999953","12.0135","8.5828","8.9289","5.5084","10.332","8.6954","11.9771","8.3731","12.5831","8.4292","10.2531","6.6674","8.3475","6.922","7.9385","13.0664","6.9166","7.3498","5.884","6.0847","7.3681","7.0046","10.5638","8.3436","9.0203","5.5755","7.2013","6.2198","7.8579","6.7094","8.9426","6.9998","8.5533","5.8913","9.3333","7.6946","13.744","13.3939","6.8891","15.0045","8.4516","10.4472","6.7129","9.3778","11.8443","7.5168","8.0864","11.9654","7.2227","10.8627","10.5074","10.5343","13.6055","10.3567","8.8179","6.0482","6.3472","9.9532","6.9109","8.0555","5.5389","8.7887","5.8748","6.4411","12.8659","9.3802","7.3802","9.1268","9.7488","6.3051","9.4255","7.1731","6.7973","9.0745","7.3572","7.2369","5.7309","6.8254","6.1871","12.0851","7.9747","5.8754","11.8198","7.2685","6.2155","7.4786","7.5403","9.5722","10.6394","11.071","13.2141","11.7508","7.1106","8.0762","8.8386","6.6549","6.1143","6.5064","10.5042","7.5768","12.2005","5.8039","5.561","9.7718","13.4461","10.1665","11.29","9.9161","14.3126","11.6989","7.444","6.0428","5.7177","6.9336","12.4469","9.113","11.4988","7.5399","8.66","6.1841","7.7545","8.2804","5.9526","9.39","9.152","9.4043","8.2889","5.8517","10.9968","11.4662","10.8371","7.6331","7.0438","6.5353","11.2439","6.4626","6.694","7.0694","9.562","10.8303","10.6754","9.8866","10.936","9.7913","11.6243","11.0257","8.3852","7.3092","7.782","12.9352","11.3681","12.065","6.8551","6.4171","7.9712","5.6755","5.6973","10.3443","7.7997","10.4229","7.5104","8.5471","9.7515","13.8338","5.6581","6.0204","10.3521","11.6036","9.0104","11.7804","11.6246","9.09","7.2034","9.501","13.2698","6.4895","7.3327","6.0239","8.1016","7.4699","6.2439","7.0133","7.017","12.3052","6.3415","7.3934","8.9498","11.563","6.1556","9.3809","10.3366","9.2677","9.6661","6.2764","8.8673","9.1061","9.029","8.8356","9.8846","11.1882","9.0103","11.766","11.8667","12.8055","9.7542","6.1921","9.4662","14.7783","8.0692","7.7705","8.7832","10.1268","13.6911","6.876"
"ASTHMA.GSM999955","12.0204","9.7605","10.1672","5.7821","10.1863","7.7215","11.7304","9.0679","12.8938","9.0324","10.1242","6.3634","8.4441","9.2779","7.2692","13.9808","7.7683","6.241","5.9062","6.0267","7.3907","6.2647","10.2861","8.8696","10.1919","5.6574","9.3055","5.9053","6.8932","7.1978","10.7291","8.8963","7.7806","6.1113","10.0741","8.5386","14.0602","12.1826","6.0463","15.1578","9.2054","10.1123","6.657","9.6035","12.3993","9.6106","6.6597","9.8772","9.4903","8.21","11.1601","11.6328","13.9712","10.9742","5.8953","6.8923","6.4574","10.3408","7.1726","5.5694","6.456","10.409","7.0924","6.8843","13.3296","9.0333","7.0414","9.5203","10.6186","6.1054","9.9867","6.8197","7.1069","9.1385","9.5669","7.1386","5.5291","9.473","7.4785","13.4258","8.7013","7.9478","11.7019","7.2027","5.9375","7.2142","6.8979","10.0901","12.0584","11.2235","12.8016","10.8864","6.4058","8.4797","9.7051","6.5751","6.144","6.3213","11.264","8.8919","12.3998","7.7956","6.1727","9.4536","10.9961","10.8669","11.6122","11.7905","13.2015","11.6683","7.5409","5.7472","5.6229","6.9103","9.0271","6.1599","8.2155","8.129","9.553","6.7921","7.7542","7.6108","5.9798","8.4145","10.034","9.9474","9.2845","7.893","11.3897","9.7611","11.6779","8.3669","7.8796","6.7343","12.0951","6.8147","9.4913","8.5575","10.8405","10.8319","11.7092","11.8646","8.8304","10.2955","11.6351","12.0605","10.0074","8.2354","6.5048","12.2492","12.8776","11.6135","7.9715","6.002","9.2117","5.8364","6.3207","11.1041","6.8613","11.5508","8.3146","9.3893","10.9871","13.7169","6.8688","5.9058","10.9135","12.5134","10.0477","11.0043","12.429","9.5683","7.7662","11.0217","13.831","7.4303","8.7514","8.1848","9.321","8.0551","6.4697","8.1958","8.1636","12.7129","8.6517","7.5259","10.4799","10.4428","7.1721","10.316","11.0256","10.2905","10.4654","6.3855","8.9549","9.5895","9.2273","9.0126","11.6371","12.2308","10.0993","11.728","13.0086","12.3596","9.4452","6.0749","8.7427","14.1429","9.7878","7.2399","7.7219","11.6345","13.3962","7.9839"
